Step,Deviation,Deviation Feedback,Distance,Distance_Deriv,Runtime,Nb Line,Nb Points,Matching,Rudder,Throttle,Brakes
1780,-0.3,0.0056835737181515035,5.0,0.0,14.993906021118164,1,30,0,-0.22734294872606015,0.14285714285714285,0.1
1781,-0.3,0.005683571881995696,5.0,0.0,15.010595321655273,1,30,0,-0.22734287527982786,0.14285714285714285,0.1
1782,-0.3,0.005441703768732658,5.0,0.0,13.9923095703125,1,30,0,-0.21766815074930632,0.14285714285714285,0.1
1783,-0.3,0.005683571854941614,5.0,0.0,14.992713928222656,1,30,0,-0.22734287419766455,0.14285714285714285,0.1
1784,-0.3,0.005308993808262152,5.0,0.0,14.003753662109375,1,30,0,-0.2123597523304861,0.14285714285714285,0.1
1785,-0.3,0.0053089938082621505,5.0,0.0,15.000343322753906,1,30,0,-0.212359752330486,0.14285714285714285,0.1
1786,-0.3,0.0053089938082621505,5.0,0.0,14.953374862670898,1,30,0,-0.212359752330486,0.14285714285714285,0.1
1787,-0.3,0.005308655799442116,5.0,0.0,15.005111694335938,1,30,0,-0.21234623197768462,0.14285714285714285,0.1
1788,-0.3,0.005308655581585154,5.0,0.0,14.991998672485352,1,30,0,-0.21234622326340616,0.08571428571428572,0.2
1789,-0.3,0.005308655581585154,5.0,0.0,15.999555587768555,1,30,0,-0.21234622326340616,0.08571428571428572,0.2
1790,-0.3,0.005308655581585154,5.0,0.0,14.02735710144043,1,30,0,-0.21234622326340616,0.08571428571428572,0.2
1791,-0.3,0.005306716814618292,5.0,0.0,15.58065414428711,1,30,0,-0.21226867258473167,0.08571428571428572,0.2
1792,-0.3,0.005301011984633812,5.0,0.0,16.335248947143555,1,30,0,-0.2120404793853525,0.08571428571428572,0.2
1793,-0.3,0.0052900894660725,5.0,0.0,15.397787094116211,1,30,0,-0.2116035786429,0.08571428571428572,0.2
1794,-0.3,0.0050591436559153154,5.0,0.0,14.998912811279297,1,30,0,-0.2023657462366126,0.08571428571428572,0.2
1795,-0.3,0.005163537008261795,5.0,0.0,18.998146057128906,1,30,0,-0.20654148033047182,0.08571428571428572,0.2
1796,-0.3,0.005262493669131988,5.0,0.0,15.007495880126953,1,30,0,-0.21049974676527952,0.08571428571428572,0.2
1797,-0.3,0.005093117564318425,5.0,0.0,13.994216918945312,1,30,0,-0.20372470257273698,0.08571428571428572,0.2
1798,-0.3,0.005093116136612893,5.0,0.0,15.410184860229492,1,30,0,-0.2037246454645157,0.08571428571428572,0.2
1799,-0.3,0.005093116109770808,5.0,0.0,14.656305313110352,1,30,0,-0.20372464439083232,0.08571428571428572,0.2
1800,-0.3,0.0050926282997575106,5.0,0.0,16.685962677001953,1,30,0,-0.2037051319903004,0.08571428571428572,0.2
1801,-0.3,0.004681154677844175,5.0,0.0,14.207601547241211,1,30,0,-0.187246187113767,0.08571428571428572,0.2
1802,-0.3,0.004679434579920665,5.0,0.0,13.484716415405273,1,30,0,-0.1871773831968266,0.08571428571428572,0.2
1803,-0.3,0.004679424164133675,5.0,0.0,13.998746871948242,1,30,0,-0.187176966565347,0.08571428571428572,0.2
1804,-0.3,0.004675166162801309,5.0,0.0,15.01154899597168,1,30,0,-0.18700664651205234,0.08571428571428572,0.2
1805,-0.3,0.004675166162801309,5.0,0.0,13.993501663208008,1,30,0,-0.18700664651205234,0.08571428571428572,0.2
1806,-0.3,0.004664789859764694,5.0,0.0,16.01123809814453,1,30,0,-0.18659159439058778,0.08571428571428572,0.2
1807,-0.3,0.004663384275986448,5.0,0.0,15.09857177734375,1,30,0,-0.18653537103945791,0.08571428571428572,0.2
1808,-0.3,0.004537691188997712,5.0,0.0,14.167308807373047,1,30,0,-0.1815076475599085,0.08571428571428572,0.2
1809,-0.3,0.004533757494753741,5.0,0.0,15.176057815551758,1,30,0,-0.18135029979014963,0.08571428571428572,0.2
1810,-0.3,0.004533757494752901,5.0,0.0,15.785694122314453,1,30,0,-0.18135029979011605,0.08571428571428572,0.2
1811,-0.3,0.004536838510204022,5.0,0.0,14.000177383422852,1,30,0,-0.18147354040816088,0.08571428571428572,0.2
1812,-0.3,0.004466258070113372,5.0,0.0,15.994071960449219,1,30,0,-0.1786503228045349,0.08571428571428572,0.2
1813,-0.3,0.004378211023216937,5.0,0.0,14.005899429321289,1,30,0,-0.1751284409286775,0.08571428571428572,0.2
1814,-0.3,0.00414077296542901,5.0,0.0,13.9923095703125,1,30,0,-0.1656309186171604,0.08571428571428572,0.2
1815,-0.3,0.004110708158713621,5.0,0.0,15.000104904174805,1,30,0,-0.16442832634854482,0.08571428571428572,0.2
1816,-0.3,0.004109535114024896,5.0,0.0,14.607906341552734,1,30,0,-0.16438140456099584,0.08571428571428572,0.2
1817,-0.3,0.00429087385165159,5.0,0.0,13.99993896484375,1,30,0,-0.1716349540660636,0.08571428571428572,0.2
1818,-0.3,0.00428022004587165,5.0,0.0,17.044544219970703,1,30,0,-0.171208801834866,0.08571428571428572,0.2
1819,-0.3,0.003999314471697706,5.0,0.0,14.003992080688477,1,30,0,-0.15997257886790825,0.08571428571428572,0.2
1820,-0.2,0.0038670360286977316,5.0,0.0,14.06240463256836,1,30,0,-0.15468144114790927,0.08571428571428572,0.2
1821,-0.3,0.003939811987434651,5.0,0.0,15.793085098266602,1,30,0,-0.15759247949738603,0.08571428571428572,0.2
1822,-0.2,0.0038659560062186357,5.0,0.0,15.044450759887695,1,30,0,-0.15463824024874542,0.08571428571428572,0.2
1823,-0.2,0.0036248869805155883,5.0,0.0,15.03610610961914,1,30,0,-0.14499547922062353,0.08571428571428572,0.2
1824,-0.2,0.0036211754322604908,5.0,0.0,15.002250671386719,1,30,0,-0.14484701729041963,0.08571428571428572,0.2
1825,-0.2,0.003620095795980682,5.0,0.0,15.099763870239258,1,30,0,-0.14480383183922726,0.08571428571428572,0.2
1826,-0.2,0.003620095751617612,5.0,0.0,19.999980926513672,1,30,0,-0.1448038300647045,0.08571428571428572,0.2
1827,-0.2,0.0036197575740633376,5.0,0.0,16.00027084350586,1,30,0,-0.1447903029625335,0.028571428571428553,0.30000000000000004
1828,-0.2,0.00324260626047967,5.0,0.0,15.004158020019531,1,30,0,-0.1297042504191868,0.028571428571428553,0.30000000000000004
1829,-0.2,0.0036197573319474733,5.0,0.0,15.146493911743164,1,30,0,-0.14479029327789894,0.028571428571428553,0.30000000000000004
1830,-0.2,0.0032412006719557385,5.0,0.0,16.991615295410156,1,30,0,-0.12964802687822954,0.028571428571428553,0.30000000000000004
1831,-0.2,0.0032411883981129834,5.0,0.0,14.993429183959961,1,30,0,-0.12964753592451933,0.028571428571428553,0.30000000000000004
1832,-0.2,0.003241188371087499,5.0,0.0,14.99319076538086,1,30,0,-0.12964753484349997,0.028571428571428553,0.30000000000000004
1833,-0.2,0.0032411883710874987,5.0,0.0,14.994144439697266,1,30,0,-0.12964753484349995,0.028571428571428553,0.30000000000000004
1834,-0.2,0.0032411883710597375,5.0,0.0,13.836860656738281,1,30,0,-0.1296475348423895,0.028571428571428553,0.30000000000000004
1835,-0.2,0.0032411867255397625,5.0,0.0,15.080690383911133,1,30,0,-0.1296474690215905,0.028571428571428553,0.30000000000000004
1836,-0.2,0.0032371974590834534,5.0,0.0,14.45150375366211,1,30,0,-0.12948789836333813,0.028571428571428553,0.30000000000000004
1837,-0.2,0.003169699681970846,5.0,0.0,14.696121215820312,1,30,0,-0.12678798727883384,0.028571428571428553,0.30000000000000004
1838,-0.2,0.0031381824649957812,5.0,0.0,15.490531921386719,1,30,0,-0.12552729859983125,0.028571428571428553,0.30000000000000004
1839,-0.1,0.0025861446047837884,5.0,0.0,14.08696174621582,1,30,0,-0.10344578419135154,0.028571428571428553,0.30000000000000004
1840,-0.1,0.002585808241315923,5.0,0.0,17.340660095214844,1,30,0,-0.10343232965263693,0.028571428571428553,0.30000000000000004
1841,-0.1,0.002063814283054703,5.0,0.0,15.001773834228516,1,30,0,-0.08255257132218813,0.028571428571428553,0.30000000000000004
1842,-0.1,0.002063802246595962,5.0,0.0,16.058921813964844,1,30,0,-0.08255208986383848,0.028571428571428553,0.30000000000000004
1843,-0.1,0.0020637450312096356,5.0,0.0,15.140295028686523,1,30,0,-0.08254980124838543,0.028571428571428553,0.30000000000000004
1844,-0.1,0.002063476298900327,5.0,0.0,14.053106307983398,1,30,0,-0.08253905195601309,0.028571428571428553,0.30000000000000004
1845,-0.1,0.002047762598373414,5.0,0.0,13.997077941894531,1,30,0,-0.08191050393493657,0.028571428571428553,0.30000000000000004
1846,-0.1,0.0020202360532779696,5.0,0.0,14.99485969543457,1,30,0,-0.08080944213111879,0.028571428571428553,0.30000000000000004
1847,-0.1,0.0020202344325922937,5.0,0.0,14.156818389892578,1,30,0,-0.08080937730369175,0.028571428571428553,0.30000000000000004
1848,-0.1,0.002020224016818347,5.0,0.0,14.164447784423828,1,30,0,-0.08080896067273388,0.028571428571428553,0.30000000000000004
1849,0.0,0.0017180790907974982,5.0,0.0,13.998270034790039,1,30,0,-0.06872316363189993,0.028571428571428553,0.30000000000000004
1850,0.0,0.0013927188348492854,5.0,0.0,14.048337936401367,1,30,0,-0.05570875339397142,0.028571428571428553,0.30000000000000004
1851,0.0,0.0013651821137236869,5.0,0.0,14.632225036621094,1,30,0,-0.05460728454894748,0.028571428571428553,0.30000000000000004
1852,0.0,0.0013651232531816705,5.0,0.0,14.181137084960938,1,30,0,-0.05460493012726682,0.028571428571428553,0.30000000000000004
1853,0.0,0.001305428462884115,5.0,0.0,14.107227325439453,1,30,0,-0.052217138515364594,0.028571428571428553,0.30000000000000004
1854,0.0,0.0012936362070311994,5.0,0.0,15.376567840576172,1,30,0,-0.051745448281247976,0.028571428571428553,0.30000000000000004
1855,0.0,0.0011642299312088515,5.0,0.0,14.000415802001953,1,30,0,-0.04656919724835406,0.028571428571428553,0.30000000000000004
1856,0.0,0.0008388590418416818,5.0,0.0,16.000032424926758,1,30,0,-0.03355436167366727,0.028571428571428553,0.30000000000000004
1857,0.0,0.0011639505652711896,5.0,0.0,14.000415802001953,1,30,0,-0.046558022610847585,0.028571428571428553,0.30000000000000004
1858,0.0,0.0011521689160228642,5.0,0.0,15.005350112915039,1,30,0,-0.046086756640914564,0.028571428571428553,0.30000000000000004
1859,0.0,0.0009484719059046975,5.0,0.0,17.24720001220703,1,30,0,-0.0379388762361879,0.028571428571428553,0.30000000000000004
1860,0.0,0.0007673703282558067,5.0,0.0,15.968799591064453,1,30,0,-0.030694813130232267,0.028571428571428553,0.30000000000000004
1861,0.0,0.0006404817689991155,5.0,0.0,15.921592712402344,1,30,0,-0.02561927075996462,0.028571428571428553,0.30000000000000004
1862,0.0,0.0006295592283553238,5.0,0.0,14.996767044067383,1,30,0,-0.025182369134212953,0.028571428571428553,0.30000000000000004
1863,0.0,0.0006295576076558128,5.0,0.0,14.32347297668457,1,30,0,-0.02518230430623251,0.028571428571428553,0.30000000000000004
1864,0.0,0.0006258460617867076,5.0,0.0,13.352632522583008,1,30,0,-0.025033842471468302,0.028571428571428553,0.30000000000000004
1865,0.0,0.00038874272431793893,5.0,0.0,14.992713928222656,1,30,0,-0.015549708972717558,0.028571428571428553,0.30000000000000004
1866,0.0,0.0003876628950309828,5.0,0.0,13.916730880737305,1,30,0,-0.015506515801239311,0.028571428571428553,0.30000000000000004
1867,0.0,0.0002132925636532447,5.0,0.0,19.67597007751465,1,30,0,-0.008531702546129788,0.028571428571428553,0.30000000000000004
1868,0.0,0.00021302383134481993,5.0,0.0,15.008687973022461,1,30,0,-0.008520953253792797,0.028571428571428553,0.30000000000000004
1869,0.0,0.00021302382915531066,5.0,0.0,14.992713928222656,1,30,0,-0.008520953166212427,0.028571428571428553,0.30000000000000004
1870,0.0,0.00021296661376894347,5.0,0.0,12.992143630981445,1,30,0,-0.008518664550757738,0.028571428571428553,0.30000000000000004
1871,0.0,0.00021296661357254366,5.0,0.0,13.000011444091797,1,30,0,-0.008518664542901747,0,0.4
1872,0.0,0.00021296661357250065,5.0,0.0,14.53852653503418,1,30,0,-0.008518664542900026,0,0.4
1873,0.0,0.00021296661357250065,5.0,0.0,13.09347152709961,1,30,0,-0.008518664542900026,0,0.4
1874,0.0,0.00021296661357250065,5.0,0.0,13.992786407470703,1,30,0,-0.008518664542900026,0,0.4
1875,0.0,0.00021296661357250065,5.0,0.0,14.186620712280273,1,30,0,-0.008518664542900026,0,0.4
1876,0.0,0.0002129666135725006,5.0,0.0,13.654947280883789,1,30,0,-0.008518664542900024,0,0.4
1877,0.0,0.00010301818486523271,5.0,0.0,13.99540901184082,1,30,0,-0.004120727394609308,0,0.4
1878,0.0,0.0002129666135725006,5.0,0.0,13.999223709106445,1,30,0,-0.008518664542900024,0,0.4
1879,0.0,0.0002129666135725006,5.0,0.0,14.998912811279297,1,30,0,-0.008518664542900024,0,0.4
1880,0.0,0.0002129666135725006,5.0,0.0,14.000892639160156,1,30,0,-0.008518664542900024,0,0.4
1881,0.0,0.0002129666135725006,5.0,0.0,13.999462127685547,1,30,0,-0.008518664542900024,0,0.4
1882,0.0,0.0002129666135725006,5.0,0.0,15.00082015991211,1,30,0,-0.008518664542900024,0,0.4
1883,0.0,0.0002129666135725006,5.0,0.0,13.45968246459961,1,30,0,-0.008518664542900024,0,0.4
1884,0.0,0.00021296661357250065,5.0,0.0,15.039920806884766,1,30,0,-0.008518664542900026,0,0.4
1885,0.0,0.00021296661358558515,5.0,0.0,15.007257461547852,1,30,0,-0.008518664543423406,0,0.4
1886,0.0,0.00021296661358558518,5.0,0.0,14.089584350585938,1,30,0,-0.008518664543423407,0,0.4
1887,0.0,0.00038739413825245527,5.0,0.0,14.817953109741211,1,30,0,-0.015495765530098212,0,0.4
1888,0.0,0.00038739413825245527,5.0,0.0,14.049053192138672,1,30,0,-0.015495765530098212,0,0.4
1889,0.0,0.00038739413825245527,5.0,0.0,15.40231704711914,1,30,0,-0.015495765530098212,0,0.4
1890,0.0,0.00038739413806993764,5.0,0.0,13.99993896484375,1,30,0,-0.015495765522797505,0,0.4
1891,0.0,0.0003873941382524983,5.0,0.0,13.99993896484375,1,30,0,-0.015495765530099933,0,0.4
1892,0.0,0.0003876628705748033,5.0,0.0,15.000581741333008,1,30,0,-0.015506514822992134,0,0.4
1893,0.0,0.00038766287275043235,5.0,0.0,15.000343322753906,1,30,0,-0.015506514910017293,0,0.4
1894,0.0,0.0006247661855665768,5.0,0.0,17.99750328063965,1,30,0,-0.024990647422663072,0,0.4
1895,0.0,0.0006247661855665787,5.0,0.0,16.000747680664062,1,30,0,-0.02499064742266315,0,0.4
1896,0.0,0.0006247661855665787,5.0,0.0,14.994382858276367,1,30,0,-0.02499064742266315,0,0.4
1897,0.0,0.0006247661857638135,5.0,0.0,14.066934585571289,1,30,0,-0.02499064743055254,0,0.4
1898,0.0,0.0006247662078601705,5.0,0.0,15.098810195922852,1,30,0,-0.02499064831440682,0,0.4
1899,0.0,0.0009023187662453754,5.0,0.0,14.999866485595703,1,30,0,-0.036092750649815014,0,0.4
1900,0.0,0.0009023187883425715,5.0,0.0,15.993833541870117,1,30,0,-0.03609275153370286,0,0.4
1901,0.0,0.0009023187883417328,5.0,0.0,14.001607894897461,1,30,0,-0.03609275153366931,0,0.4
1902,0.0,0.0009023187883417328,5.0,0.0,14.999866485595703,1,30,0,-0.03609275153366931,0,0.4
1903,0.0,0.0009023189815330343,5.0,0.0,14.005661010742188,1,30,0,-0.03609275926132137,0,0.4
1904,0.0,0.0009023189817155518,5.0,0.0,13.994455337524414,1,30,0,-0.03609275926862207,0,0.4
1905,0.0,0.0009023189817155518,5.0,0.0,15.003681182861328,1,30,0,-0.03609275926862207,0,0.4
1906,0.0,0.0009023189817155535,5.0,0.0,15.002012252807617,1,30,0,-0.03609275926862214,0,0.4
1907,0.0,0.0009023187907145982,5.0,0.0,15.000343322753906,1,30,0,-0.03609275162858393,0,0.4
1908,0.0,0.0009023187907145965,5.0,0.0,14.00613784790039,1,30,0,-0.03609275162858386,0,0.4
1909,0.0,0.0009060305275838202,5.0,0.0,14.999628067016602,1,30,0,-0.03624122110335281,0,0.4
1910,0.0,0.0009060305520530429,5.0,0.0,14.999866485595703,1,30,0,-0.036241222082121716,0,0.4
1911,0.0,0.0009060319550929114,5.0,0.0,15.001058578491211,1,30,0,-0.036241278203716455,0,0.4
1912,0.0,0.0009060319550929114,5.0,0.0,13.999462127685547,1,30,0,-0.036241278203716455,0,0.4
1913,0.0,0.0009060319550929114,5.0,0.0,13.99850845336914,1,30,0,-0.036241278203716455,0,0.4
1914,0.0,0.0009060305520530429,5.0,0.0,14.005184173583984,1,30,0,-0.036241222082121716,0,0.4
1915,0.0,0.0007659630967526072,5.0,0.0,14.994144439697266,1,30,0,-0.030638523870104285,0,0.4
1916,0.0,0.0009060303365828667,5.0,0.0,13.857126235961914,1,30,0,-0.036241213463314666,0,0.4
1917,0.0,0.0009060303365828667,5.0,0.0,15.340328216552734,1,30,0,-0.036241213463314666,0,0.5
1918,0.0,0.0009060303365828667,5.0,0.0,13.999700546264648,1,30,0,-0.036241213463314666,0,0.5
1919,0.0,0.0007659630967526072,5.0,0.0,15.000104904174805,1,30,0,-0.030638523870104285,0,0.5
1920,0.0,0.0009060303365828667,5.0,0.0,14.999628067016602,1,30,0,-0.036241213463314666,0,0.5
1921,0.0,0.0009060303365828649,5.0,0.0,15.000343322753906,1,30,0,-0.036241213463314596,0,0.5
1922,0.0,0.0009060305520530411,5.0,0.0,15.000104904174805,1,30,0,-0.036241222082121646,0,0.5
1923,0.0,0.0009060303365828649,5.0,0.0,14.999866485595703,1,30,0,-0.036241213463314596,0,0.5
1924,0.0,0.0009060303365828649,5.0,0.0,14.549016952514648,1,30,0,-0.036241213463314596,0,0.5
1925,0.0,0.0009060303365828649,5.0,0.0,16.001224517822266,1,30,0,-0.036241213463314596,0,0.5
1926,0.0,0.0009023187907145965,5.0,0.0,19.999265670776367,1,30,0,-0.03609275162858386,0,0.5
1927,0.0,0.0009023187907145963,5.0,0.0,14.99795913696289,1,30,0,-0.03609275162858385,0,0.5
1928,0.0,0.0009023187907145963,5.0,0.0,13.993263244628906,1,30,0,-0.03609275162858385,0,0.5
1929,0.0,0.0009023187883278542,5.0,0.0,14.999628067016602,1,30,0,-0.03609275153311417,0,0.5
1930,0.0,0.0009023187883278542,5.0,0.0,14.000177383422852,1,30,0,-0.03609275153311417,0,0.5
1931,0.0,0.0009023187662453754,5.0,0.0,15.006780624389648,1,30,0,-0.036092750649815014,0,0.5
1932,0.0,0.0009023187662453754,5.0,0.0,14.000654220581055,1,30,0,-0.036092750649815014,0,0.5
1933,0.0,0.0009023187662453754,5.0,0.0,19.097328186035156,1,30,0,-0.036092750649815014,0,0.5
1934,0.0,0.0009023187660480957,5.0,0.0,14.121055603027344,1,30,0,-0.036092750641923826,0,0.5
1935,0.0,0.0009023187660480957,5.0,0.0,14.001846313476562,1,30,0,-0.036092750641923826,0,0.5
1936,0.0,0.0009023187660480957,5.0,0.0,15.000343322753906,1,30,0,-0.036092750641923826,0,0.5
1937,0.0,0.0009023187660480957,5.0,0.0,14.999628067016602,1,30,0,-0.036092750641923826,0,0.5
1938,0.0,0.0009012391275786957,5.0,0.0,13.504505157470703,1,30,0,-0.03604956510314783,0,0.5
1939,0.0,0.0009009703952694772,5.0,0.0,15.013933181762695,1,30,0,-0.036038815810779085,0,0.5
1940,0.0,0.0009012391275778589,5.0,0.0,13.998985290527344,1,30,0,-0.036049565103114356,0,0.5
1941,0.0,0.0009009703952694341,5.0,0.0,14.000654220581055,1,30,0,-0.036038815810777364,0,0.5
1942,0.0,0.0009009131798831062,5.0,0.0,14.01066780090332,1,30,0,-0.03603652719532425,0,0.5
1943,0.0,0.0009009027641099958,5.0,0.0,14.994382858276367,1,30,0,-0.036036110564399836,0,0.5
1944,0.0,0.0009009027641099958,5.0,0.0,14.010190963745117,1,30,0,-0.036036110564399836,0,0.5
1945,0.0,0.0009009025462669554,5.0,0.0,14.994382858276367,1,30,0,-0.036036101850678216,0,0.5
1946,0.0,0.0009009011187587456,5.0,0.0,14.992952346801758,1,30,0,-0.03603604475034983,0,0.5
1947,0.0,0.0006244279811692913,5.0,0.0,13.00048828125,1,30,0,-0.024977119246771654,0,0.5
1948,0.0,0.0003873246460734314,5.0,0.0,13.993263244628906,1,30,0,-0.015492985842937256,0,0.5
1949,0.0,0.0002129543347867364,5.0,0.0,13.124227523803711,1,30,0,-0.008518173391469456,0,0.5
1950,0.0,0.00010300590588223184,5.0,0.0,13.998985290527344,1,30,0,-0.0041202362352892735,0,0.5
1951,0.0,4.35782297767316e-05,5.0,0.0,14.999628067016602,1,30,0,-0.0017431291910692639,0,0.5
1952,0.0,1.6051924620684406e-05,5.0,0.0,15.013933181762695,1,30,0,-0.0006420769848273762,0,0.5
1953,0.0,5.129408628676169e-06,5.0,0.0,15.698909759521484,1,30,0,-0.00020517634514704677,0,0.5
1954,0.0,3.990911806811849e-06,5.0,0.0,13.245105743408203,1,30,0,-0.00015963647227247395,0,0.5
1955,0.0,1.138496821909262e-06,5.0,0.0,14.442682266235352,1,30,0,-4.553987287637048e-05,0,0.5
1956,0.0,1.0633630073767311e-08,5.0,0.0,14.62554931640625,1,30,0,-4.253452029506924e-07,0,0.5
1957,0.0,2.1785696346619214e-10,5.0,0.0,18.28932762145996,1,30,0,-8.714278538647685e-09,0,0.5
1958,0.0,0.0,5.0,0.0,18.20516586303711,1,30,0,0.0,0,0.5
1959,0.0,0.0,5.0,0.0,18.412113189697266,1,30,0,0.0,0,0.5
1960,0.0,0.0,5.0,0.0,13.99374008178711,1,30,0,0.0,0,0.5
1961,0.0,0.0,5.0,0.0,13.882637023925781,1,30,0,0.0,0,0.5
1962,0.0,-6.144690526761327e-23,5.0,0.0,13.995170593261719,1,30,0,2.4578762107045308e-21,0,0.5
1963,0.0,-2.258116501506322e-21,5.0,0.0,14.005661010742188,1,30,0,9.032466006025288e-20,0,0.5
1964,0.0,-5.8860738457509775e-08,5.0,0.0,14.527559280395508,1,30,0,2.354429538300391e-06,0,0.5
1965,0.0,-5.8860738457509775e-08,5.0,0.0,14.998674392700195,1,30,0,2.354429538300391e-06,0,0.5
1966,0.0,-6.784901639987141e-08,5.0,0.0,14.005422592163086,1,30,0,2.713960655994856e-06,0,0.5
1967,0.0,-5.127763276544764e-06,5.0,0.0,14.000415802001953,1,30,0,0.00020511053106179054,0,0.6000000000000001
1968,0.0,-5.129408628676169e-06,5.0,0.0,13.992786407470703,1,30,0,0.00020517634514704677,0,0.6000000000000001
1969,0.0,-5.129408628676169e-06,5.0,0.0,13.993263244628906,1,30,0,0.00020517634514704677,0,0.6000000000000001
1970,0.0,-1.6051924620684406e-05,5.0,0.0,14.003753662109375,1,30,0,0.0006420769848273762,0,0.6000000000000001
1971,0.0,-0.0001414672910222134,5.0,0.0,14.991283416748047,1,30,0,0.005658691640888536,0,0.6000000000000001
1972,0.0,-0.0003873246436866443,5.0,0.0,14.029502868652344,1,30,0,0.01549298574746577,0,0.6000000000000001
1973,0.0,-0.0003873246436866443,5.0,0.0,12.99738883972168,1,30,0,0.01549298574746577,0,0.6000000000000001
1974,0.1,-0.0006550437660934334,5.0,0.0,13.99374008178711,1,30,0,0.026201750643737334,0,0.6000000000000001
1975,0.1,-0.0006553212690201168,5.0,0.0,14.042854309082031,1,30,0,0.026212850760804672,0,0.6000000000000001
1976,0.1,-0.0006553212688228802,5.0,0.0,13.00048828125,1,30,0,0.02621285075291521,0,0.6000000000000001
1977,0.1,-0.000656180402093035,5.0,0.0,13.999223709106445,1,30,0,0.026247216083721398,0,0.6000000000000001
1978,0.1,-0.000656180402093035,5.0,0.0,14.000415802001953,1,30,0,0.026247216083721398,0,0.6000000000000001
1979,0.1,-0.0006564491566811733,5.0,0.0,13.9617919921875,1,30,0,0.02625796626724693,0,0.6000000000000001
1980,0.1,-0.001177373869965511,5.0,0.0,13.963699340820312,1,30,0,0.04709495479862044,0,0.6000000000000001
1981,0.1,-0.001177373869965511,5.0,0.0,14.9383544921875,1,30,0,0.04709495479862044,0,0.6000000000000001
1982,0.1,-0.0006601713115130147,5.0,0.0,14.005661010742188,1,30,0,0.02640685246052059,0,0.6000000000000001
1983,0.1,-0.001177373869965511,5.0,0.0,15.00701904296875,1,30,0,0.04709495479862044,0,0.6000000000000001
1984,0.1,-0.001177374063155974,5.0,0.0,14.132499694824219,1,30,0,0.04709496252623896,0,0.6000000000000001
1985,0.1,-0.001177374063155974,5.0,0.0,13.750314712524414,1,30,0,0.04709496252623896,0,0.6000000000000001
1986,0.1,-0.0006601713115130147,5.0,0.0,14.009475708007812,1,30,0,0.02640685246052059,0,0.6000000000000001
1987,0.1,-0.001177374063155974,5.0,0.0,14.993906021118164,1,30,0,0.04709496252623896,0,0.6000000000000001
1988,0.1,-0.001177374063155974,5.0,0.0,14.54305648803711,1,30,0,0.04709496252623896,0,0.6000000000000001
1989,0.1,-0.001177374063155974,5.0,0.0,14.796972274780273,1,30,0,0.04709496252623896,0,0.6000000000000001
1990,0.1,-0.001177374063155974,5.0,0.0,13.989925384521484,1,30,0,0.04709496252623896,0,0.6000000000000001
1991,0.1,-0.0006710938275050229,5.0,0.0,14.998912811279297,1,30,0,0.02684375310020092,0,0.6000000000000001
1992,0.1,-0.001177374063155974,5.0,0.0,14.401674270629883,1,30,0,0.04709496252623896,0,0.6000000000000001
1993,0.1,-0.001177374063155974,5.0,0.0,16.61825180053711,1,30,0,0.04709496252623896,0,0.6000000000000001
1994,0.1,-0.001177374063155974,5.0,0.0,15.619516372680664,1,30,0,0.04709496252623896,0,0.6000000000000001
1995,0.1,-0.001177374063155974,5.0,0.0,18.063068389892578,1,30,0,0.04709496252623896,0,0.6000000000000001
1996,0.1,-0.001177374063155974,5.0,0.0,15.694618225097656,1,30,0,0.04709496252623896,0,0.6000000000000001
1997,0.1,-0.0006601713115130147,5.0,0.0,13.220071792602539,1,30,0,0.02640685246052059,0,0.6000000000000001
1998,0.1,-0.001177374063155974,5.0,0.0,14.678955078125,1,30,0,0.04709496252623896,0,0.6000000000000001
1999,0.1,-0.0006601713115130147,5.0,0.0,16.002178192138672,1,30,0,0.02640685246052059,0,0.6000000000000001
2000,0.1,-0.0006561806175632113,5.0,0.0,16.005754470825195,1,30,0,0.02624722470252845,0,0.6000000000000001
2001,0.1,-0.0006564011227632523,5.0,0.0,16.992807388305664,1,30,0,0.02625604491053009,0,0.6000000000000001
2002,0.1,-0.001177374063155974,5.0,0.0,15.251636505126953,1,30,0,0.04709496252623896,0,0.6000000000000001
2003,0.1,-0.001177374063155974,5.0,0.0,13.715028762817383,1,30,0,0.04709496252623896,0,0.6000000000000001
2004,0.1,-0.0011773738454962904,5.0,0.0,13.968229293823242,1,30,0,0.04709495381985161,0,0.6000000000000001
2005,0.1,-0.0011773738454962904,5.0,0.0,14.43338394165039,1,30,0,0.04709495381985161,0,0.6000000000000001
2006,0.1,-0.0011773738454962904,5.0,0.0,15.006780624389648,1,30,0,0.04709495381985161,0,0.6000000000000001
2007,0.1,-0.0011773738454962904,5.0,0.0,14.999866485595703,1,30,0,0.04709495381985161,0,0.6000000000000001
2008,0.1,-0.0011773738453129338,5.0,0.0,14.000892639160156,1,30,0,0.047094953812517354,0,0.6000000000000001
2009,0.1,-0.0011773738452990536,5.0,0.0,14.993667602539062,1,30,0,0.047094953811962145,0,0.6000000000000001
2010,0.1,-0.0011773738452998494,5.0,0.0,13.999223709106445,1,30,0,0.047094953811993974,0,0.6000000000000001
2011,0.1,-0.0011773738452998494,5.0,0.0,13.991832733154297,1,30,0,0.047094953811993974,0,0.6000000000000001
2012,0.1,-0.0006550525365144143,5.0,0.0,16.001462936401367,1,30,0,0.026202101460576572,0,0.6000000000000001
