Step,Deviation,Deviation Feedback,Distance,Distance_Deriv,Runtime,Nb Line,Nb Points,Matching,Rudder,Throttle,Brakes
38,0.0,-0.000900900903287692,17.0,0.0,19.986867904663086,3,45,0,0.00900900903287692,0.6000000000000001,0.0
39,0.0,-0.000900900903287692,17.0,0.0,19.005298614501953,3,45,0,0.00900900903287692,0.6000000000000001,0.0
40,0.0,-0.000900900903287692,17.0,0.0,20.43938636779785,3,45,0,0.00900900903287692,0.6000000000000001,0.0
41,0.0,-0.000900900903287692,17.0,0.0,24.09672737121582,3,45,0,0.00900900903287692,0.6000000000000001,0.0
42,0.0,-0.000900900903287692,17.0,0.0,21.37899398803711,3,45,0,0.00900900903287692,0.6000000000000001,0.0
43,0.0,-0.000900900903287692,17.0,0.0,21.19302749633789,3,45,0,0.00900900903287692,0.6000000000000001,0.0
44,0.0,-0.000900900903287692,17.0,0.0,20.999431610107422,3,45,0,0.00900900903287692,0.6000000000000001,0.0
45,0.0,-0.000900900903287692,17.0,0.0,21.892547607421875,3,50,0,0.00900900903287692,0.6000000000000001,0.0
46,0.0,-0.000900900903287692,17.0,0.0,21.416425704956055,3,50,0,0.00900900903287692,0.6000000000000001,0.0
47,0.0,-0.000900900903287692,17.0,0.0,18.76688003540039,3,50,0,0.00900900903287692,0.6000000000000001,0.0
48,0.0,-0.000900900903287692,17.0,0.0,20.69878578186035,3,50,0,0.00900900903287692,0.6000000000000001,0.0
49,0.0,-0.000900900903287692,17.0,0.0,21.001815795898438,3,50,0,0.00900900903287692,0.6000000000000001,0.0
50,0.0,-0.000900900903287692,17.0,0.0,20.067691802978516,3,50,0,0.00900900903287692,0.6000000000000001,0.0
51,0.0,-0.000900900903287692,17.0,0.0,19.008159637451172,3,50,0,0.00900900903287692,0.6000000000000001,0.0
52,0.0,-0.000900900903287692,17.0,0.0,22.007465362548828,3,50,0,0.00900900903287692,0.6000000000000001,0.0
53,0.0,-0.000900900903287692,17.0,0.0,20.998477935791016,3,50,0,0.00900900903287692,0.6000000000000001,0.0
54,0.0,-0.000900900903287692,17.0,0.0,21.157026290893555,3,50,0,0.00900900903287692,0.6000000000000001,0.0
55,0.0,-0.000900900903287692,17.0,0.0,20.000219345092773,3,50,0,0.00900900903287692,0.6000000000000001,0.0
56,0.0,-0.000900900903287692,17.0,0.0,22.00627326965332,3,50,0,0.00900900903287692,0.6000000000000001,0.0
57,0.0,-0.000900900903287692,17.0,0.0,24.51777458190918,3,50,0,0.00900900903287692,0.6000000000000001,0.0
58,0.0,-0.000900900903287692,17.0,0.0,20.99299430847168,3,50,0,0.00900900903287692,0.6000000000000001,0.0
59,0.0,-0.000900900903287692,17.0,0.0,23.53835105895996,3,50,0,0.00900900903287692,0.6000000000000001,0.0
60,0.0,-0.000900900903287692,17.0,0.0,20.027875900268555,3,50,0,0.00900900903287692,0.6000000000000001,0.0
61,0.0,-0.000900900903287692,17.0,0.0,19.083738327026367,3,50,0,0.00900900903287692,0.6000000000000001,0.0
62,0.0,-0.000900900903287692,17.0,0.0,19.318103790283203,3,50,0,0.00900900903287692,0.6000000000000001,0.0
63,0.0,-0.000900900903287692,17.0,0.0,19.327163696289062,3,50,0,0.00900900903287692,0.6000000000000001,0.0
64,0.0,-0.000900900903287692,17.0,0.0,19.490957260131836,3,50,0,0.00900900903287692,0.6000000000000001,0.0
65,0.0,-0.000900900903287692,17.0,0.0,21.140575408935547,3,50,0,0.00900900903287692,0.6000000000000001,0.0
66,0.0,-0.000900900903287692,17.0,0.0,19.99974250793457,3,50,0,0.00900900903287692,0.6000000000000001,0.0
67,0.0,-0.000900900903287692,17.0,0.0,20.467758178710938,3,50,0,0.00900900903287692,0.6000000000000001,0.0
68,0.0,-0.000900900903287692,17.0,0.0,22.477388381958008,3,50,0,0.00900900903287692,0.6000000000000001,0.0
69,0.0,-0.000900900903287692,17.0,0.0,22.00627326965332,3,50,0,0.00900900903287692,0.6000000000000001,0.0
70,0.0,-0.000900900903287692,17.0,0.0,21.989107131958008,3,50,0,0.00900900903287692,0.6000000000000001,0.0
71,0.0,-0.000900900903287692,17.0,0.0,21.98195457458496,3,50,0,0.00900900903287692,0.6000000000000001,0.0
72,0.0,-0.000900900903287692,17.0,0.0,20.526647567749023,3,50,0,0.00900900903287692,0.6000000000000001,0.0
73,0.0,-0.000900900903287692,17.0,0.0,20.067453384399414,3,50,0,0.00900900903287692,0.6000000000000001,0.0
74,0.0,-0.000900900903287692,17.0,0.0,19.004106521606445,3,50,0,0.00900900903287692,0.6000000000000001,0.0
75,0.0,-0.000900900903287692,17.0,0.0,23.10657501220703,3,50,0,0.00900900903287692,0.6000000000000001,0.0
76,0.0,-0.000900900903287692,17.0,0.0,21.992921829223633,3,50,0,0.00900900903287692,0.6000000000000001,0.0
77,0.0,-0.000900900903287692,17.0,0.0,18.997907638549805,3,50,0,0.00900900903287692,0.6000000000000001,0.0
78,0.0,-0.000900900903287692,17.0,0.0,19.73700523376465,3,50,0,0.00900900903287692,0.6000000000000001,0.0
79,0.0,-0.000900900903287692,17.0,0.0,22.10259437561035,3,50,0,0.00900900903287692,0.6000000000000001,0.0
80,0.0,-0.000900900903287692,17.0,0.0,21.007061004638672,3,50,0,0.00900900903287692,0.6000000000000001,0.0
81,0.0,-0.000900900903287692,17.0,0.0,20.496845245361328,3,50,0,0.00900900903287692,0.6000000000000001,0.0
82,0.0,-0.000900900903287692,17.0,0.0,20.004749298095703,3,50,0,0.00900900903287692,0.6000000000000001,0.0
83,0.0,-0.000900900903287692,17.0,0.0,21.561622619628906,3,50,0,0.00900900903287692,0.6000000000000001,0.0
84,0.0,-0.000900900903287692,17.0,0.0,22.997617721557617,3,50,0,0.00900900903287692,0.6000000000000001,0.0
85,0.0,-0.000900900903287692,17.0,0.0,20.93791961669922,3,50,0,0.00900900903287692,0.6000000000000001,0.0
86,0.0,-0.000900900903287692,17.0,0.0,20.516633987426758,3,50,0,0.00900900903287692,0.6000000000000001,0.0
87,0.0,-0.000900900903287692,17.0,0.0,20.992040634155273,3,50,0,0.00900900903287692,0.6000000000000001,0.0
88,0.0,-0.000900900903287692,17.0,0.0,23.027896881103516,3,50,0,0.00900900903287692,0.6000000000000001,0.0
89,0.0,-0.000900900903287692,17.0,0.0,22.50838279724121,3,50,0,0.00900900903287692,0.6000000000000001,0.0
90,0.0,-0.000900900903287692,17.0,0.0,19.999027252197266,3,45,0,0.00900900903287692,0.6000000000000001,0.0
91,0.0,-0.000900900903287692,17.0,0.0,20.00141143798828,3,45,0,0.00900900903287692,0.6000000000000001,0.0
92,0.0,-0.000900900903287692,17.0,0.0,19.5310115814209,3,45,0,0.00900900903287692,0.6000000000000001,0.0
93,0.0,-0.000900900903287692,17.0,0.0,20.023345947265625,3,45,0,0.00900900903287692,0.6000000000000001,0.0
94,0.0,-0.000900900903287692,17.0,0.0,19.546985626220703,3,45,0,0.00900900903287692,0.6000000000000001,0.0
95,0.0,-0.000900900903287692,17.0,0.0,21.010875701904297,3,45,0,0.00900900903287692,0.6000000000000001,0.0
96,0.0,-0.000900900903287692,17.0,0.0,20.992040634155273,3,45,0,0.00900900903287692,0.6000000000000001,0.0
97,0.0,-0.000900900903287692,17.0,0.0,20.455121994018555,3,45,0,0.00900900903287692,0.6000000000000001,0.0
98,0.0,-0.000900900903287692,17.0,0.0,20.008563995361328,3,45,0,0.00900900903287692,0.6000000000000001,0.0
99,0.0,-0.000900900903287692,17.0,0.0,19.556283950805664,3,45,0,0.00900900903287692,0.6000000000000001,0.0
100,0.0,-0.000900900903287692,17.0,0.0,22.03989028930664,3,45,0,0.00900900903287692,0.6000000000000001,0.0
101,0.0,-0.000900900903287692,17.0,0.0,21.99268341064453,3,45,0,0.00900900903287692,0.6000000000000001,0.0
102,0.0,-0.000900900903287692,17.0,0.0,23.580074310302734,3,45,0,0.00900900903287692,0.6000000000000001,0.0
103,0.0,-0.000900900903287692,17.0,0.0,22.07469940185547,3,50,0,0.00900900903287692,0.6000000000000001,0.0
104,0.0,-0.000900900903287692,17.0,0.0,21.544218063354492,3,50,0,0.00900900903287692,0.6000000000000001,0.0
105,0.0,-0.000900900903287692,17.0,0.0,22.997617721557617,3,50,0,0.00900900903287692,0.6000000000000001,0.0
106,0.0,-0.000900900903287692,17.0,0.0,24.008750915527344,3,50,0,0.00900900903287692,0.6000000000000001,0.0
107,0.0,-0.000900900903287692,17.0,0.0,23.006916046142578,3,50,0,0.00900900903287692,0.6000000000000001,0.0
108,0.0,-0.000900900903287692,17.0,0.0,22.00031280517578,3,50,0,0.00900900903287692,0.6000000000000001,0.0
109,0.0,-0.000900900903287692,17.0,0.0,27.001619338989258,3,50,0,0.00900900903287692,0.6000000000000001,0.0
110,0.0,-0.000900900903287692,17.0,0.0,24.919748306274414,3,50,0,0.00900900903287692,0.6000000000000001,0.0
111,0.0,-0.000900900903287692,17.0,0.0,20.99776268005371,3,50,0,0.00900900903287692,0.6000000000000001,0.0
112,0.0,-0.000900900903287692,17.0,0.0,20.350933074951172,3,50,0,0.00900900903287692,0.6000000000000001,0.0
113,0.0,-0.000900900903287692,17.0,0.0,34.4388484954834,3,50,0,0.00900900903287692,0.6000000000000001,0.0
114,0.0,-0.000900900903287692,17.0,0.0,22.34363555908203,3,50,0,0.00900900903287692,0.6000000000000001,0.0
115,0.0,-0.000900900903287692,17.0,0.0,19.56319808959961,3,50,0,0.00900900903287692,0.6000000000000001,0.0
116,0.0,-0.000900900903287692,17.0,0.0,21.416664123535156,3,50,0,0.00900900903287692,0.6000000000000001,0.0
117,0.0,-0.000900900903287692,17.0,0.0,19.9892520904541,3,50,0,0.00900900903287692,0.6000000000000001,0.0
118,0.0,-0.000900900903287692,17.0,0.0,22.99809455871582,3,50,0,0.00900900903287692,0.6000000000000001,0.0
119,0.0,-0.000900900903287692,17.0,0.0,22.823810577392578,3,50,0,0.00900900903287692,0.6000000000000001,0.0
120,0.0,-0.000900900903287692,17.0,0.0,20.862340927124023,3,50,0,0.00900900903287692,0.6000000000000001,0.0
121,0.0,-0.000900900903287692,17.0,0.0,25.543689727783203,3,50,0,0.00900900903287692,0.6000000000000001,0.0
122,0.0,-0.000900900903287692,17.0,0.0,21.020174026489258,3,50,0,0.00900900903287692,0.6000000000000001,0.0
123,0.0,-0.000900900903287692,17.0,0.0,21.018028259277344,3,50,0,0.00900900903287692,0.6000000000000001,0.0
124,0.0,-0.000900900903287692,17.0,0.0,22.541522979736328,3,50,0,0.00900900903287692,0.6000000000000001,0.0
125,0.0,-0.000900900903287692,17.0,0.0,20.983219146728516,3,50,0,0.00900900903287692,0.6000000000000001,0.0
126,0.0,-0.000900900903287692,17.0,0.0,23.00858497619629,3,50,0,0.00900900903287692,0.6000000000000001,0.0
127,0.0,-0.000900900903287692,17.0,0.0,21.119356155395508,3,50,0,0.00900900903287692,0.6000000000000001,0.0
128,0.0,-0.000900900903287692,17.0,0.0,19.99974250793457,3,50,0,0.00900900903287692,0.6000000000000001,0.0
129,0.0,-0.000900900903287692,17.0,0.0,20.995616912841797,3,50,0,0.00900900903287692,0.6000000000000001,0.0
130,0.0,-0.000900900903287692,17.0,0.0,19.992828369140625,3,50,0,0.00900900903287692,0.6000000000000001,0.0
131,0.0,-0.000900900903287692,17.0,0.0,18.9971923828125,3,50,0,0.00900900903287692,0.6000000000000001,0.0
132,0.0,-0.000900900903287692,17.0,0.0,22.71866798400879,3,50,0,0.00900900903287692,0.6000000000000001,0.0
133,0.0,-0.000900900903287692,17.0,0.0,24.003028869628906,3,50,0,0.00900900903287692,0.6000000000000001,0.0
134,0.0,-0.000900900903287692,17.0,0.0,19.998788833618164,3,50,0,0.00900900903287692,0.6000000000000001,0.0
135,0.0,-0.000900900903287692,17.0,0.0,20.99752426147461,3,50,0,0.00900900903287692,0.6000000000000001,0.0
136,0.0,-0.000900900903287692,17.0,0.0,22.517919540405273,3,50,0,0.00900900903287692,0.6000000000000001,0.0
137,0.0,-0.000900900903287692,17.0,0.0,21.007061004638672,3,50,0,0.00900900903287692,0.6000000000000001,0.0
138,0.0,-0.000900900903287692,17.0,0.0,18.51344108581543,3,45,0,0.00900900903287692,0.6000000000000001,0.0
139,0.0,-0.000900900903287692,17.0,0.0,20.002365112304688,3,45,0,0.00900900903287692,0.6000000000000001,0.0
140,0.0,-0.000900900903287692,17.0,0.0,19.281625747680664,3,45,0,0.00900900903287692,0.6000000000000001,0.0
141,0.0,-0.000900900903287692,17.0,0.0,18.9054012298584,3,45,0,0.00900900903287692,0.6000000000000001,0.0
142,0.0,-0.000900900903287692,17.0,0.0,20.00284194946289,3,45,0,0.00900900903287692,0.6000000000000001,0.0
143,0.0,-0.000900900903287692,17.0,0.0,19.994497299194336,3,45,0,0.00900900903287692,0.6000000000000001,0.0
144,0.0,-0.000900900903287692,17.0,0.0,20.026445388793945,3,45,0,0.00900900903287692,0.6000000000000001,0.0
145,0.0,-0.000900900903287692,17.0,0.0,19.97995376586914,3,45,0,0.00900900903287692,0.6000000000000001,0.0
146,0.0,-0.000900900903287692,17.0,0.0,18.00847053527832,3,45,0,0.00900900903287692,0.6000000000000001,0.0
147,0.0,-0.000900900903287692,17.0,0.0,19.551515579223633,3,45,0,0.00900900903287692,0.6000000000000001,0.0
148,0.0,-0.000900900903287692,17.0,0.0,19.004344940185547,3,45,0,0.00900900903287692,0.6000000000000001,0.0
149,0.0,-0.000900900903287692,17.0,0.0,20.011186599731445,3,45,0,0.00900900903287692,0.6000000000000001,0.0
150,0.0,-0.000900900903287692,17.0,0.0,20.532608032226562,3,45,0,0.00900900903287692,0.6000000000000001,0.0
151,0.0,-0.000900900903287692,17.0,0.0,19.448280334472656,3,45,0,0.00900900903287692,0.6000000000000001,0.0
152,0.0,-0.000900900903287692,17.0,0.0,19.983291625976562,3,45,0,0.00900900903287692,0.6000000000000001,0.0
153,0.0,-0.000900900903287692,17.0,0.0,19.989013671875,3,45,0,0.00900900903287692,0.6000000000000001,0.0
154,0.0,-0.000900900903287692,17.0,0.0,21.994829177856445,3,45,0,0.00900900903287692,0.6000000000000001,0.0
155,0.0,-0.000900900903287692,17.0,0.0,20.99776268005371,3,45,0,0.00900900903287692,0.6000000000000001,0.0
156,0.0,-0.000900900903287692,17.0,0.0,19.919395446777344,3,45,0,0.00900900903287692,0.6000000000000001,0.0
157,0.0,-0.000900900903287692,17.0,0.0,19.00005340576172,3,45,0,0.00900900903287692,0.6000000000000001,0.0
158,0.0,-0.000900900903287692,17.0,0.0,18.990516662597656,3,45,0,0.00900900903287692,0.6000000000000001,0.0
159,0.0,-0.000900900903287692,17.0,0.0,24.350404739379883,3,45,0,0.00900900903287692,0.6000000000000001,0.0
160,0.0,-0.000900900903287692,17.0,0.0,18.998384475708008,3,45,0,0.00900900903287692,0.6000000000000001,0.0
161,0.0,-0.000900900903287692,17.0,0.0,22.054195404052734,3,45,0,0.00900900903287692,0.6000000000000001,0.0
162,0.0,-0.000900900903287692,17.0,0.0,19.001483917236328,3,45,0,0.00900900903287692,0.6000000000000001,0.0
163,0.0,-0.000900900903287692,17.0,0.0,20.04861831665039,3,45,0,0.00900900903287692,0.6000000000000001,0.0
164,0.0,-0.000900900903287692,17.0,0.0,22.994041442871094,3,45,0,0.00900900903287692,0.6000000000000001,0.0
165,0.0,-0.000900900903287692,17.0,0.0,21.009206771850586,3,45,0,0.00900900903287692,0.6000000000000001,0.0
166,0.0,-0.000900900903287692,17.0,0.0,19.862651824951172,3,45,0,0.00900900903287692,0.6000000000000001,0.0
167,0.0,-0.000900900903287692,17.0,0.0,20.993709564208984,3,45,0,0.00900900903287692,0.6000000000000001,0.0
168,0.0,-0.000900900903287692,17.0,0.0,17.99607276916504,3,45,0,0.00900900903287692,0.6000000000000001,0.0
169,0.0,-0.000900900903287692,17.0,0.0,19.632577896118164,3,45,0,0.00900900903287692,0.6000000000000001,0.0
170,0.0,-0.000900900903287692,17.0,0.0,17.00425148010254,3,45,0,0.00900900903287692,0.6000000000000001,0.0
171,0.0,-0.000900900903287692,17.0,0.0,17.994165420532227,3,45,0,0.00900900903287692,0.6000000000000001,0.0
172,0.0,-0.000900900903287692,17.0,0.0,19.884586334228516,3,45,0,0.00900900903287692,0.6000000000000001,0.0
173,0.0,-0.000900900903287692,17.0,0.0,20.989656448364258,3,45,0,0.00900900903287692,0.6000000000000001,0.0
174,0.0,-0.000900900903287692,17.0,0.0,21.000385284423828,3,45,0,0.00900900903287692,0.6000000000000001,0.0
175,0.0,-0.000900900903287692,17.0,0.0,20.005464553833008,3,45,0,0.00900900903287692,0.6000000000000001,0.0
176,0.0,-0.000900900903287692,17.0,0.0,20.995378494262695,3,45,0,0.00900900903287692,0.6000000000000001,0.0
177,0.0,-0.000900900903287692,17.0,0.0,20.526409149169922,3,45,0,0.00900900903287692,0.6000000000000001,0.0
178,0.0,-0.000900900903287692,17.0,0.0,18.022537231445312,3,45,0,0.00900900903287692,0.6000000000000001,0.0
179,0.0,-0.000900900903287692,17.0,0.0,20.0042724609375,3,45,0,0.00900900903287692,0.6000000000000001,0.0
180,0.0,-0.000900900903287692,17.0,0.0,19.998788833618164,3,45,0,0.00900900903287692,0.6000000000000001,0.0
181,0.0,-0.000900900903287692,17.0,0.0,18.99886131286621,3,45,0,0.00900900903287692,0.6000000000000001,0.0
182,0.0,-0.000900900903287692,17.0,0.0,19.994020462036133,3,45,0,0.00900900903287692,0.6000000000000001,0.0
183,0.0,-0.000900900903287692,17.0,0.0,18.99862289428711,3,45,0,0.00900900903287692,0.6000000000000001,0.0
184,0.0,-0.000900900903287692,17.0,0.0,19.4244384765625,3,45,0,0.00900900903287692,0.6000000000000001,0.0
185,0.0,-0.000900900903287692,17.0,0.0,19.999027252197266,3,45,0,0.00900900903287692,0.6000000000000001,0.0
186,0.0,-0.000900900903287692,17.0,0.0,23.006200790405273,3,45,0,0.00900900903287692,0.6000000000000001,0.0
187,0.0,-0.000900900903287692,17.0,0.0,20.01333236694336,3,45,0,0.00900900903287692,0.6000000000000001,0.0
188,0.0,-0.000900900903287692,17.0,0.0,20.014286041259766,3,45,0,0.00900900903287692,0.6000000000000001,0.0
189,0.0,-0.000900900903287692,17.0,0.0,19.042491912841797,3,45,0,0.00900900903287692,0.6000000000000001,0.0
190,0.0,-0.000900900903287692,17.0,0.0,21.007776260375977,3,45,0,0.00900900903287692,0.6000000000000001,0.0
191,0.0,-0.000900900903287692,17.0,0.0,21.512746810913086,3,45,0,0.00900900903287692,0.6000000000000001,0.0
192,0.0,-0.000900900903287692,17.0,0.0,21.049022674560547,3,45,0,0.00900900903287692,0.6000000000000001,0.0
193,0.0,-0.000900900903287692,17.0,0.0,18.999576568603516,3,45,0,0.00900900903287692,0.6000000000000001,0.0
194,0.0,-0.000900900903287692,17.0,0.0,22.02320098876953,3,50,0,0.00900900903287692,0.6000000000000001,0.0
195,0.0,-0.000900900903287692,17.0,0.0,20.032167434692383,3,50,0,0.00900900903287692,0.6000000000000001,0.0
196,0.0,-0.000900900903287692,17.0,0.0,22.995948791503906,3,50,0,0.00900900903287692,0.6000000000000001,0.0
197,0.0,-0.000900900903287692,17.0,0.0,23.002147674560547,3,50,0,0.00900900903287692,0.6000000000000001,0.0
198,0.0,-0.000900900903287692,17.0,0.0,21.506309509277344,3,50,0,0.00900900903287692,0.6000000000000001,0.0
199,0.0,-0.000900900903287692,17.0,0.0,20.273685455322266,3,50,0,0.00900900903287692,0.6000000000000001,0.0
200,0.0,-0.000900900903287692,17.0,0.0,21.000146865844727,3,50,0,0.00900900903287692,0.6000000000000001,0.0
201,0.0,-0.000900900903287692,17.0,0.0,23.79584312438965,3,50,0,0.00900900903287692,0.6000000000000001,0.0
202,0.0,-0.000900900903287692,17.0,0.0,22.998571395874023,3,50,0,0.00900900903287692,0.6000000000000001,0.0
203,0.0,-0.000900900903287692,17.0,0.0,23.11110496520996,3,50,0,0.00900900903287692,0.6000000000000001,0.0
204,0.0,-0.000900900903287692,17.0,0.0,20.293235778808594,3,50,0,0.00900900903287692,0.6000000000000001,0.0
205,0.0,-0.000900900903287692,17.0,0.0,23.990869522094727,3,50,0,0.00900900903287692,0.6000000000000001,0.0
206,0.0,-0.000900900903287692,17.0,0.0,20.238399505615234,3,50,0,0.00900900903287692,0.6000000000000001,0.0
207,0.0,-0.000900900903287692,17.0,0.0,26.08633041381836,3,50,0,0.00900900903287692,0.6000000000000001,0.0
208,0.0,-0.000900900903287692,17.0,0.0,24.806737899780273,3,45,0,0.00900900903287692,0.6000000000000001,0.0
209,0.0,-0.000900900903287692,17.0,0.0,22.000789642333984,3,45,0,0.00900900903287692,0.6000000000000001,0.0
210,0.0,-0.000900900903287692,17.0,0.0,22.020578384399414,3,45,0,0.00900900903287692,0.6000000000000001,0.0
211,0.0,-0.000900900903287692,17.0,0.0,21.999120712280273,3,45,0,0.00900900903287692,0.6000000000000001,0.0
212,0.0,-0.000900900903287692,17.0,0.0,22.000551223754883,3,45,0,0.00900900903287692,0.6000000000000001,0.0
213,0.0,-0.000900900903287692,17.0,0.0,23.015499114990234,3,50,0,0.00900900903287692,0.6000000000000001,0.0
214,0.0,-0.000900900903287692,17.0,0.0,24.999141693115234,3,50,0,0.00900900903287692,0.6000000000000001,0.0
215,0.0,-0.000900900903287692,17.0,0.0,20.997047424316406,3,45,0,0.00900900903287692,0.6000000000000001,0.0
216,0.0,-0.000900900903287692,17.0,0.0,20.83611488342285,3,45,0,0.00900900903287692,0.6000000000000001,0.0
217,0.0,-0.000900900903287692,17.0,0.0,20.586252212524414,3,45,0,0.00900900903287692,0.6000000000000001,0.0
218,0.0,-0.000900900903287692,17.0,0.0,22.012948989868164,3,45,0,0.00900900903287692,0.6000000000000001,0.0
219,0.0,-0.000900900903287692,17.0,0.0,20.0040340423584,3,40,0,0.00900900903287692,0.6000000000000001,0.0
220,0.0,-0.000900900903287692,17.0,0.0,20.0045108795166,3,50,0,0.00900900903287692,0.6000000000000001,0.0
221,0.0,-0.000900900903287692,17.0,0.0,18.015146255493164,3,40,0,0.00900900903287692,0.6000000000000001,0.0
222,0.0,-0.000900900903287692,17.0,0.0,20.99299430847168,3,40,0,0.00900900903287692,0.6000000000000001,0.0
223,0.0,-0.000900900903287692,17.0,0.0,20.000457763671875,3,40,0,0.00900900903287692,0.6000000000000001,0.0
224,0.0,-0.000900900903287692,17.0,0.0,19.021034240722656,3,40,0,0.00900900903287692,0.6000000000000001,0.0
225,0.0,-0.000900900903287692,17.0,0.0,18.990278244018555,3,40,0,0.00900900903287692,0.6000000000000001,0.0
226,0.0,-0.000900900903287692,17.0,0.0,20.998001098632812,3,40,0,0.00900900903287692,0.6000000000000001,0.0
227,0.0,-0.0009009009032876922,17.0,0.0,21.537303924560547,3,40,0,0.009009009032876922,0.6000000000000001,0.0
228,0.0,-0.000900900903287692,17.0,0.0,20.502090454101562,3,45,0,0.00900900903287692,0.6000000000000001,0.0
229,0.0,-0.0009009009032876922,17.0,0.0,20.998239517211914,3,40,0,0.009009009032876922,0.6000000000000001,0.0
